"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260201","수인선","달월","61","55","20260204",""
"20260201","수인선","월곶","1857","1742","20260204",""
"20260201","수인선","소래포구","3455","3326","20260204",""
"20260201","수인선","인천논현","3267","3449","20260204",""
"20260201","수인선","호구포","2150","2265","20260204",""
"20260201","수인선","남동인더스파크","608","658","20260204",""
"20260201","수인선","원인재","2744","2859","20260204",""
"20260201","수인선","연수","3227","3231","20260204",""
"20260201","수인선","송도","1592","1536","20260204",""
"20260201","수인선","인하대","3288","3203","20260204",""
"20260201","수인선","숭의","2346","2186","20260204",""
"20260201","수인선","신포","1246","1198","20260204",""
"20260201","수인선","인천","935","1252","20260204",""
"20260201","신림선","샛강","971","1104","20260204",""
"20260201","신림선","대방","1985","1613","20260204",""
"20260201","신림선","서울지방병무청","1716","2001","20260204",""
"20260201","신림선","보라매","2348","2110","20260204",""
"20260201","신림선","보라매공원","1158","1372","20260204",""
"20260201","신림선","보라매병원","2685","2754","20260204",""
"20260201","신림선","당곡","2854","2836","20260204",""
"20260201","신림선","신림","1587","1761","20260204",""
"20260201","신림선","서원","2277","2253","20260204",""
"20260201","신림선","서울대벤처타운","6521","6133","20260204",""
"20260201","신림선","관악산(서울대)","2558","2718","20260204",""
"20260201","안산선","산본","9880","10538","20260204",""
"20260201","안산선","대야미","2861","2673","20260204",""
"20260201","안산선","반월","2560","2595","20260204",""
"20260201","안산선","상록수","8624","8772","20260204",""
"20260201","안산선","한대앞","5636","5390","20260204",""
"20260201","안산선","중앙","12326","12259","20260204",""
"20260201","안산선","고잔","4604","4412","20260204",""
"20260201","안산선","초지","2465","2518","20260204",""
"20260201","안산선","안산","10016","8920","20260204",""
"20260201","안산선","신길온천","1373","1264","20260204",""
"20260201","안산선","정왕","6096","6124","20260204",""
"20260201","안산선","오이도","4784","4835","20260204",""
"20260201","안산선","수리산","2205","2037","20260204",""
"20260201","우이신설선","북한산우이","2560","2632","20260204",""
"20260201","우이신설선","솔밭공원","1591","1510","20260204",""
"20260201","우이신설선","4.19민주묘지","2046","1712","20260204",""
"20260201","우이신설선","가오리","2563","2566","20260204",""
"20260201","우이신설선","화계","2475","2381","20260204",""
"20260201","우이신설선","삼양","1554","1574","20260204",""
"20260201","우이신설선","삼양사거리","1722","1682","20260204",""
"20260201","우이신설선","솔샘","3285","3010","20260204",""
"20260201","우이신설선","북한산보국문","4128","3648","20260204",""
"20260201","우이신설선","정릉","3100","2587","20260204",""
"20260201","우이신설선","성신여대입구(돈암)","2425","2782","20260204",""
"20260201","우이신설선","보문","1311","1289","20260204",""
"20260201","우이신설선","신설동","1573","1478","20260204",""
"20260201","일산선","원흥","5935","5849","20260204",""
"20260201","일산선","삼송","11228","11176","20260204",""
"20260201","일산선","원당","6569","6392","20260204",""
"20260201","일산선","화정","10196","10686","20260204",""
"20260201","일산선","대곡","6700","6431","20260204",""
"20260201","일산선","백석","5977","6004","20260204",""
"20260201","일산선","마두","3609","3582","20260204",""
"20260201","일산선","정발산","5046","5002","20260204",""
"20260201","일산선","주엽","4738","4678","20260204",""
"20260201","일산선","대화","5967","5503","20260204",""
"20260201","장항선","봉명","686","694","20260204",""
"20260201","장항선","쌍용(나사렛대)","1485","1406","20260204",""
"20260201","장항선","아산","3236","2408","20260204",""
"20260201","장항선","탕정","1182","1224","20260204",""
"20260201","장항선","배방","895","941","20260204",""
"20260201","장항선","온양온천","4435","4443","20260204",""
"20260201","장항선","신창(순천향대)","785","808","20260204",""
"20260201","중앙선","회기","15868","15483","20260204",""
"20260201","중앙선","중랑","3525","3366","20260204",""
"20260201","중앙선","상봉","3872","3937","20260204",""
"20260201","중앙선","망우","5002","5010","20260204",""
"20260201","중앙선","양원","1584","1663","20260204",""
"20260201","중앙선","구리","4542","5093","20260204",""
"20260201","중앙선","도농","5145","4998","20260204",""
"20260201","중앙선","양정","288","231","20260204",""
"20260201","중앙선","덕소","3368","3417","20260204",""
"20260201","중앙선","도심","1394","1244","20260204",""
"20260201","중앙선","팔당","762","800","20260204",""
"20260201","중앙선","운길산","522","483","20260204",""
"20260201","중앙선","양수","1333","1226","20260204",""
"20260201","중앙선","신원","130","112","20260204",""
"20260201","중앙선","국수","450","437","20260204",""
"20260201","중앙선","아신","377","367","20260204",""
"20260201","중앙선","오빈","184","209","20260204",""
"20260201","중앙선","양평","2144","2107","20260204",""
"20260201","중앙선","원덕","277","228","20260204",""
"20260201","중앙선","용문","1538","1407","20260204",""
"20260201","중앙선","지평","52","36","20260204",""
"20260202","안산선","초지","4880","4945","20260205",""
"20260202","안산선","신길온천","2100","1762","20260205",""
"20260202","안산선","정왕","8616","8785","20260205",""
"20260202","안산선","오이도","7333","7158","20260205",""
"20260202","안산선","수리산","4080","3437","20260205",""
"20260202","우이신설선","북한산우이","2671","2296","20260205",""
"20260202","우이신설선","솔밭공원","2746","2622","20260205",""
"20260202","우이신설선","4.19민주묘지","3114","2909","20260205",""
"20260202","우이신설선","가오리","4641","4753","20260205",""
"20260202","우이신설선","화계","3918","3737","20260205",""
"20260202","우이신설선","삼양","2688","2783","20260205",""
"20260202","우이신설선","삼양사거리","2868","2833","20260205",""
"20260202","우이신설선","솔샘","6564","6225","20260205",""
"20260202","우이신설선","북한산보국문","6244","6098","20260205",""
"20260202","우이신설선","정릉","4806","4579","20260205",""
"20260202","우이신설선","성신여대입구(돈암)","3903","4161","20260205",""
"20260202","우이신설선","보문","1795","1754","20260205",""
"20260202","우이신설선","신설동","2776","2592","20260205",""
"20260202","일산선","원흥","11843","11229","20260205",""
"20260202","일산선","삼송","20402","19824","20260205",""
"20260202","일산선","원당","12097","11816","20260205",""
"20260202","일산선","화정","17434","18148","20260205",""
"20260202","일산선","대곡","11504","10270","20260205",""
"20260202","일산선","백석","10945","11107","20260205",""
"20260202","일산선","마두","8446","8528","20260205",""
"20260202","일산선","정발산","7108","6998","20260205",""
"20260202","일산선","주엽","9438","9268","20260205",""
"20260202","일산선","대화","11341","9034","20260205",""
"20260202","장항선","봉명","1437","1406","20260205",""
"20260202","장항선","쌍용(나사렛대)","2182","2073","20260205",""
"20260202","장항선","아산","3629","3184","20260205",""
"20260202","장항선","탕정","1998","1808","20260205",""
"20260202","장항선","배방","1225","1217","20260205",""
"20260202","장항선","온양온천","4346","4389","20260205",""
"20260202","장항선","신창(순천향대)","996","1073","20260205",""
"20260202","중앙선","회기","25307","24408","20260205",""
"20260202","중앙선","중랑","5808","5541","20260205",""
"20260202","중앙선","상봉","5875","5899","20260205",""
"20260202","중앙선","망우","7733","7571","20260205",""
"20260202","중앙선","양원","3256","3240","20260205",""
"20260202","중앙선","구리","7552","8225","20260205",""
"20260202","중앙선","도농","9828","9217","20260205",""
"20260202","중앙선","양정","456","392","20260205",""
"20260202","중앙선","덕소","5596","5589","20260205",""
"20260202","중앙선","도심","3027","2423","20260205",""
"20260202","중앙선","팔당","634","639","20260205",""
"20260202","중앙선","운길산","496","456","20260205",""
"20260202","중앙선","양수","1633","1596","20260205",""
"20260202","중앙선","신원","148","129","20260205",""
"20260202","중앙선","국수","596","580","20260205",""
"20260202","중앙선","아신","500","446","20260205",""
"20260202","중앙선","오빈","259","259","20260205",""
"20260202","중앙선","양평","2945","2906","20260205",""
"20260202","중앙선","원덕","252","264","20260205",""
"20260202","중앙선","용문","1555","1585","20260205",""
"20260202","중앙선","지평","56","50","20260205",""
"20260202","분당선","이매","5782","5487","20260205",""
"20260202","분당선","보정","2706","2289","20260205",""
"20260202","분당선","죽전","13062","14599","20260205",""
"20260202","분당선","구성","8122","8331","20260205",""
"20260202","분당선","신갈","5179","5092","20260205",""
"20260202","분당선","기흥","11144","10023","20260205",""
"20260202","분당선","상갈","5201","5007","20260205",""
"20260202","분당선","청명","5072","4759","20260205",""
"20260202","분당선","영통","9357","9274","20260205",""
"20260202","분당선","망포","16804","16369","20260205",""
"20260202","분당선","매탄권선","5633","5654","20260205",""
"20260202","분당선","수원시청","15170","15736","20260205",""
"20260202","분당선","매교","5491","5451","20260205",""
"20260202","서해선","김포공항","3112","4808","20260205",""
"20260202","서해선","원종","5200","5181","20260205",""
"20260202","서해선","부천종합운동장","3241","2788","20260205",""
"20260202","수인선","고색","6314","5961","20260205",""
"20260202","수인선","오목천","3840","3420","20260205",""
"20260202","수인선","어천","1424","1380","20260205",""
"20260202","수인선","야목","762","632","20260205",""
"20260202","수인선","사리","5110","4350","20260205",""
"20260202","수인선","달월","107","66","20260205",""
"20260202","수인선","월곶","2734","2435","20260205",""
"20260202","수인선","소래포구","4622","4261","20260205",""
"20260202","수인선","인천논현","5592","5944","20260205",""
"20260202","수인선","호구포","4451","4645","20260205",""
"20260202","수인선","남동인더스파크","2707","3087","20260205",""
"20260202","분당선","미금","17048","17565","20260205",""
"20260202","수인선","원인재","4263","4500","20260205",""
"20260202","수인선","연수","4647","4488","20260205",""
